table,column,ours,pub,diff_abs,fail
A,ds_99_18,0.05233828395463112,0.05233828395463297,1.85268467234323e-15,FALSE
A,ds_99_18,0.04263136622522071,0.04263136622522684,6.13398221105399e-15,FALSE
A,ds_99_18,-0.01627634036246364,-0.01627634036246281,8.291978215169138e-16,FALSE
A,ds_99_18,8.051991779389756e-6,8.051991780499977e-6,1.110221330559262e-15,FALSE
A,ds_99_18,-0.00918930675620944,-0.009189306756208859,5.811323644522304e-16,FALSE
A,ds_99_18,-0.01125233088508048,-0.011252330885078876,1.6046192152785466e-15,FALSE
A,ds_99_18,-0.00295226918547537,-0.0029522691854776337,2.2638141361497333e-15,FALSE
A,ds_99_18,0.01353244078112665,0.01353244078112628,3.694961003830599e-16,FALSE
A,ds_99_18,-0.00936619773886301,-0.009366197738862653,3.5735303605122226e-16,FALSE
A,ds_99_18,-0.03328293466389132,-0.03328293466388996,1.3600232051658168e-15,FALSE
A,ds_99_18,-0.01895307049586576,-0.01895307049586568,7.979727989493313e-17,FALSE
A,ds_99_18,0.00412801347187175,0.004128013471873776,2.0261570199409107e-15,FALSE
A,ds_99_18,-0.00382605556006132,-0.003826055560060864,4.557985933129061e-16,FALSE
A,ds_99_18,-0.00884747632135962,-0.0088474763213606325,1.0130785099704553e-15,FALSE
A,ds_99_18,-0.00503240544867688,-0.005032405448677439,5.594483210025203e-16,FALSE
A,ds_99_18,0.00634023099330843,0.006340230993309708,1.2776238400569184e-15,FALSE
A,ds_99_18,-0.00444423779196108,-0.00444423779196237,1.289766904388756e-15,FALSE
A,ds_99_18,0.01040027901417739,0.010400279014175076,2.3141211169530607e-15,FALSE
A,ds_99_18,0.01984287065558478,0.01984287065558424,5.377642775528102e-16,FALSE
A,ds_99_18,0.02653937207682994,0.02653937207682912,8.187894806610529e-16,FALSE
A,ds_99_18,-0.02330693227712186,-0.02330693227712145,4.0939474033052647e-16,FALSE
A,ds_99_18,0.00870053039192249,0.008700530391924048,1.5577816814271728e-15,FALSE
A,ds_99_18,0.0211623744664506,0.02116237446644773,2.8727020762175925e-15,FALSE
A,ds_99_18,0.03607539364397824,0.036075393643978826,5.828670879282072e-16,FALSE
A,ds_99_18,0,0,0,FALSE
