year,gender,series,ours,pub,diff_abs,fail
1988,Female,epop65,0.07676237091864144,0.0767624,2.9081358557392356e-8,FALSE
1988,Female,epop_all,0.5342821117036669,0.5342821,1.1703666924489653e-8,FALSE
1989,Female,epop16_24,0.5772521696614106,0.5772521,6.96614105288873e-8,FALSE
1989,Female,epop25_54,0.7038457904185959,0.7038458,9.58140411455588e-9,FALSE
1989,Female,epop55_64,0.4375110482587944,0.4375111,5.174120559781059e-8,FALSE
1989,Female,epop65,0.08146017958800399,0.0814602,2.0411996010105682e-8,FALSE
1989,Female,epop_all,0.5431424766977363,0.5431425,2.330226367419641e-8,FALSE
1990,Female,epop16_24,0.5612652939421068,0.5612653,6.057893187083607e-9,FALSE
1990,Female,epop25_54,0.705781934238848,0.7057819,3.423884809006239e-8,FALSE
1990,Female,epop55_64,0.4397221460561192,0.4397222,5.394388080670609e-8,FALSE
1990,Female,epop65,0.08355622746831026,0.0835562,2.7468310265232887e-8,FALSE
1990,Female,epop_all,0.5434778207438301,0.5434778,2.074383009809111e-8,FALSE
1991,Female,epop16_24,0.5399129172714079,0.5399129,1.7271407859453802e-8,FALSE
1991,Female,epop25_54,0.700615311581369,0.7006153,1.158136897494444e-8,FALSE
1991,Female,epop55_64,0.4365305185865076,0.4365305,1.858650761077385e-8,FALSE
1991,Female,epop65,0.08254041040926287,0.0825404,1.0409262868327218e-8,FALSE
1991,Female,epop_all,0.5368604861208679,0.5368605,1.3879132065852673e-8,FALSE
1992,Female,epop16_24,0.5372138572652712,0.5372139,4.273472886673346e-8,FALSE
1992,Female,epop25_54,0.7012462289900876,0.7012462,2.8990087552749344e-8,FALSE
1992,Female,epop55_64,0.44560398965644626,0.445604,1.034355373574769e-8,FALSE
1992,Female,epop65,0.07906345436036648,0.0790635,4.563963351689182e-8,FALSE
1992,Female,epop_all,0.5376283122463595,0.5376283,1.2246359593071077e-8,FALSE
1993,Female,epop16_24,0.5431992631255756,0.5431992,6.312557565557597e-8,FALSE
1993,Female,epop25_54,0.7036440542980019,0.703644,5.4298001872510326e-8,FALSE
1993,Female,epop55_64,0.4529210258309416,0.452921,2.583094160790722e-8,FALSE
1993,Female,epop65,0.07891946196349835,0.0789195,3.803650165667971e-8,FALSE
1993,Female,epop_all,0.5409532441432033,0.5409532,4.4143203314916946e-8,FALSE
1994,Female,epop16_24,0.5526057030481809,0.5526057,3.0481809298876783e-9,FALSE
1994,Female,epop25_54,0.7148893816899196,0.7148894,1.8310080451833244e-8,FALSE
1994,Female,epop55_64,0.4697459584295612,0.469746,4.157043881347633e-8,FALSE
1994,Female,epop65,0.0879849673925058,0.087985,3.260749419087272e-8,FALSE
1994,Female,epop_all,0.5525082959203592,0.5525083,4.079640736343038e-9,FALSE
1995,Female,epop16_24,0.550670871205095,0.5506709,2.8794905015949723e-8,FALSE
1995,Female,epop25_54,0.7219091927285259,0.7219092,7.27147408952078e-9,FALSE
1995,Female,epop55_64,0.4745840610350216,0.4745841,3.8964978410493956e-8,FALSE
1995,Female,epop65,0.08505295337918987,0.085053,4.6620810129072154e-8,FALSE
1995,Female,epop_all,0.556288380639234,0.5562884,1.9360765990406037e-8,FALSE
1996,Female,epop16_24,0.5516023058327651,0.5516023,5.8327651597522845e-9,FALSE
1996,Female,epop25_54,0.7277130959462905,0.7277131,4.053709479201473e-9,FALSE
1996,Female,epop55_64,0.4793050122805422,0.479305,1.228054219426511e-8,FALSE
1996,Female,epop65,0.08239253148067738,0.0823925,3.148067738434346e-8,FALSE
1996,Female,epop_all,0.5604349283900943,0.5604349,2.8390094386487874e-8,FALSE
1997,Female,epop16_24,0.5589645843580915,0.5589646,1.5641908546193406e-8,FALSE
1997,Female,epop25_54,0.7353812489479885,0.7353812,4.8947988551262256e-8,FALSE
1997,Female,epop55_64,0.49545616535994297,0.4954562,3.464005704501005e-8,FALSE
1997,Female,epop65,0.08272138228941685,0.0827214,1.7710583152807935e-8,FALSE
1997,Female,epop_all,0.5679580337323796,0.5679581,6.626762039108058e-8,FALSE
1998,Female,epop16_24,0.571602089153407,0.5716021,1.0846592957136636e-8,FALSE
1998,Female,epop25_54,0.7364587693595647,0.7364588,3.0640435300099966e-8,FALSE
1998,Female,epop55_64,0.49974240082431737,0.4997424,8.243173921229641e-10,FALSE
1998,Female,epop65,0.08343624161073826,0.0834362,4.161073825781347e-8,FALSE
1998,Female,epop_all,0.570823392384137,0.5708234,7.615862940291152e-9,FALSE
1999,Female,epop16_24,0.5695903671349309,0.5695904,3.2865069110599165e-8,FALSE
1999,Female,epop25_54,0.741479909826283,0.7414799,9.826283009495285e-9,FALSE
1999,Female,epop55_64,0.501078301260783,0.5010783,1.2607830335298331e-9,FALSE
1999,Female,epop65,0.08655439721999465,0.0865544,2.7800053509219325e-9,FALSE
1999,Female,epop_all,0.5742981181327582,0.5742981,1.813275818385307e-8,FALSE
2000,Female,epop16_24,0.5737935892920042,0.5737936,1.07079958233669e-8,FALSE
2000,Female,epop25_54,0.7421505341376563,0.7421505,3.413765625737142e-8,FALSE
2000,Female,epop55_64,0.50573258480272,0.5057326,1.519727998999798e-8,FALSE
2000,Female,epop65,0.0912506433350489,0.0912506,4.333504889653117e-8,FALSE
2000,Female,epop_all,0.57485625429429,0.5748563,4.570570999451462e-8,FALSE
2001,Female,epop16_24,0.5604199111726366,0.5604199,1.1172636593670404e-8,FALSE
2001,Female,epop25_54,0.7341968409832359,0.7341968,4.09832359160589e-8,FALSE
2001,Female,epop55_64,0.5172942710330547,0.5172943,2.896694528686794e-8,FALSE
2001,Female,epop65,0.09299584977199364,0.0929959,5.0228006365227174e-8,FALSE
2001,Female,epop_all,0.5700333598662027,0.5700334,4.013379728551314e-8,FALSE
2002,Female,epop16_24,0.5427742045648586,0.5427742,4.564858602229549e-9,FALSE
2002,Female,epop25_54,0.7225691203450385,0.7225691,2.0345038542757266e-8,FALSE
2002,Female,epop55_64,0.5324381522294388,0.5324382,4.777056117344358e-8,FALSE
2002,Female,epop65,0.09455938697318007,0.0945594,1.3026819928319e-8,FALSE
2002,Female,epop_all,0.562747267336372,0.5627472,6.733637203382159e-8,FALSE
2003,Female,epop16_24,0.5246388173367679,0.5246388,1.7336767910158812e-8,FALSE
2003,Female,epop25_54,0.7200893213174895,0.7200893,2.1317489440342285e-8,FALSE
2003,Female,epop55_64,0.545378908687513,0.5453789,8.687513042282546e-9,FALSE
2003,Female,epop65,0.10238890575969228,0.1023889,5.759692278672901e-9,FALSE
2003,Female,epop_all,0.5613331706381718,0.5613332,2.936182819102129e-8,FALSE
2004,Female,epop16_24,0.5222302198106417,0.5222302,1.9810641682660446e-8,FALSE
2004,Female,epop25_54,0.7184845775592311,0.7184846,2.244076890978164e-8,FALSE
2004,Female,epop55_64,0.5428951747088187,0.5428952,2.529118137140074e-8,FALSE
2004,Female,epop65,0.10715181932245922,0.1071518,1.9322459215986854e-8,FALSE
2004,Female,epop_all,0.5596945878405838,0.5596946,1.2159416251655841e-8,FALSE
2005,Female,epop16_24,0.5264084507042254,0.5264084,5.070422537389874e-8,FALSE
2005,Female,epop25_54,0.7196785617863325,0.7196786,3.821366745260235e-8,FALSE
2005,Female,epop55_64,0.5512992402477176,0.5512992,4.0247717603136834e-8,FALSE
2005,Female,epop65,0.11120496894409938,0.111205,3.105590061502905e-8,FALSE
2005,Female,epop_all,0.5623572876311671,0.5623573,1.2368832846831879e-8,FALSE
2006,Female,epop16_24,0.5225235075442817,0.5225235,7.544281643845352e-9,FALSE
2006,Female,epop25_54,0.7250288569485951,0.7250289,4.3051404885474653e-8,FALSE
2006,Female,epop55_64,0.5649877149877149,0.5649877,1.498771495800355e-8,FALSE
2006,Female,epop65,0.1135628125919388,0.1135628,1.2591938797212876e-8,FALSE
2006,Female,epop_all,0.5661582451420789,0.5661582,4.5142078963777976e-8,FALSE
2007,Female,epop16_24,0.5180260526458029,0.5180261,4.7354197119098274e-8,FALSE
2007,Female,epop25_54,0.7250176845083707,0.7250177,1.5491629312691657e-8,FALSE
2007,Female,epop55_64,0.5660701588054041,0.5660701,5.880540410174717e-8,FALSE
2007,Female,epop65,0.1223977201371782,0.1223977,2.0137178202705996e-8,FALSE
2007,Female,epop_all,0.5663812189314508,0.5663812,1.8931450740389266e-8,FALSE
2008,Female,epop16_24,0.5018034993270525,0.5018035,6.729474755218234e-10,FALSE
2008,Female,epop25_54,0.7230314279422405,0.7230314,2.794224052138361e-8,FALSE
2008,Female,epop55_64,0.5696435768987159,0.5696436,2.310128410787371e-8,FALSE
2008,Female,epop65,0.12745746691871457,0.1274575,3.3081285433222973e-8,FALSE
2008,Female,epop_all,0.5624730683814512,0.5624731,3.1618548779199784e-8,FALSE
2009,Female,epop16_24,0.470092806179926,0.4700928,6.1799260153705404e-9,FALSE
2009,Female,epop25_54,0.702097152851088,0.7020972,4.7148911996863774e-8,FALSE
2009,Female,epop55_64,0.5635119345685194,0.5635119,3.4568519491351424e-8,FALSE
2009,Female,epop65,0.12773350630096367,0.1277335,6.300963667493775e-9,FALSE
2009,Female,epop_all,0.5441827970246168,0.5441828,2.975383162073797e-9,FALSE
2010,Female,epop16_24,0.45069075451647184,0.4506907,5.451647183685182e-8,FALSE
2010,Female,epop25_54,0.6934207408577522,0.6934208,5.914224776581989e-8,FALSE
2010,Female,epop55_64,0.5644831666128859,0.5644832,3.3387114073413215e-8,FALSE
2010,Female,epop65,0.12900578930573917,0.1290058,1.0694260837995628e-8,FALSE
2010,Female,epop_all,0.5356851682755022,0.5356852,3.172449780652897e-8,FALSE
2011,Female,epop16_24,0.4489665459194545,0.4489665,4.59194545165964e-8,FALSE
2011,Female,epop25_54,0.68966828850817,0.6896683,1.1491830043119933e-8,FALSE
2011,Female,epop55_64,0.5588465349116128,0.5588465,3.491161282287436e-8,FALSE
2011,Female,epop65,0.1310716692878005,0.1310717,3.071219950578907e-8,FALSE
2011,Female,epop_all,0.5318529452315878,0.531853,5.47684122498282e-8,FALSE
2012,Female,epop16_24,0.4540208972292977,0.4540209,2.7707022787204494e-9,FALSE
2012,Female,epop25_54,0.6919847207753259,0.6919847,2.0775325904054398e-8,FALSE
2012,Female,epop55_64,0.5613003718219275,0.5613004,2.817807254196225e-8,FALSE
2012,Female,epop65,0.1351132341024438,0.1351132,3.410244381329974e-8,FALSE
2012,Female,epop_all,0.5313085596315706,0.5313085,5.963157068133995e-8,FALSE
2013,Female,epop16_24,0.46031251622281055,0.4603125,1.6222810539368027e-8,FALSE
2013,Female,epop25_54,0.6925686871715562,0.6925687,1.282844386274462e-8,FALSE
2013,Female,epop55_64,0.5623797543288441,0.5623798,4.56711558571854e-8,FALSE
2013,Female,epop65,0.14135909503756916,0.1413591,4.962430827371023e-9,FALSE
2013,Female,epop_all,0.5315875176010635,0.5315875,1.7601063495575886e-8,FALSE
2014,Female,epop16_24,0.47056678474682223,0.4705668,1.5253177776397564e-8,FALSE
2014,Female,epop25_54,0.6999779047378555,0.6999779,4.737855441305783e-9,FALSE
2014,Female,epop55_64,0.5634444013948082,0.5634444,1.3948082688841623e-9,FALSE
2014,Female,epop65,0.14380601792573625,0.143806,1.7925736256474423e-8,FALSE
2014,Female,epop_all,0.5352111577403703,0.5352111,5.774037026284873e-8,FALSE
2015,Female,epop16_24,0.4819824524754543,0.4819824,5.247545431519285e-8,FALSE
2015,Female,epop25_54,0.7032535644745933,0.7032536,3.5525406727465736e-8,FALSE
2015,Female,epop55_64,0.563864110836971,0.5638641,1.0836970987249117e-8,FALSE
2015,Female,epop65,0.14748759305210918,0.1474876,6.947890818231883e-9,FALSE
2015,Female,epop_all,0.5374171164225134,0.5374171,1.642251346023471e-8,FALSE
2016,Female,epop16_24,0.48767180778512226,0.4876718,7.785122269066136e-9,FALSE
2016,Female,epop25_54,0.7113481055215876,0.7113481,5.5215875205405496e-9,FALSE
2016,Female,epop55_64,0.5649923044634112,0.5649923,4.463411196198308e-9,FALSE
2016,Female,epop65,0.14924587204272766,0.1492459,2.795727233051437e-8,FALSE
2016,Female,epop_all,0.540816092918902,0.5408161,7.081098041261669e-9,FALSE
2017,Female,epop16_24,0.4987849973586899,0.498785,2.641310059559032e-9,FALSE
2017,Female,epop25_54,0.7207455556425718,0.7207456,4.435742817499033e-8,FALSE
2017,Female,epop55_64,0.5709664001478948,0.5709664,1.4789480751176143e-10,FALSE
2017,Female,epop65,0.15056589996349032,0.1505659,3.650968416479827e-11,FALSE
2017,Female,epop_all,0.5457883795390055,0.5457884,2.046099445429661e-8,FALSE
2018,Female,epop16_24,0.503391267486223,0.5033913,3.251377700408398e-8,FALSE
2018,Female,epop25_54,0.7276741138292561,0.7276741,1.3829256073627505e-8,FALSE
2018,Female,epop55_64,0.5749851265388312,0.5749851,2.6538831132683072e-8,FALSE
2018,Female,epop65,0.15402014490192614,0.1540201,4.490192614947652e-8,FALSE
2018,Female,epop_all,0.5488754000330544,0.5488754,3.30543370452574e-11,FALSE
1965,Male,epop16_24,0.6240951826275064,0.6240952,1.737249355482362e-8,FALSE
1965,Male,epop25_54,0.9414401793219388,0.9414402,2.067806115224613e-8,FALSE
1965,Male,epop55_64,0.8187734668335419,0.8187734,6.683354192293933e-8,FALSE
1965,Male,epop65,0.2689240423584782,0.268924,4.2358478224979734e-8,FALSE
1965,Male,epop_all,0.7751886113852691,0.7751886,1.138526906085957e-8,FALSE
1966,Male,epop16_24,0.6372859345832319,0.6372859,3.458323194482915e-8,FALSE
1966,Male,epop25_54,0.945852534562212,0.9458525,3.456221198128162e-8,FALSE
1966,Male,epop55_64,0.8233115199407334,0.8233115,1.9940733397838528e-8,FALSE
1966,Male,epop65,0.26207432344943676,0.2620743,2.3449436781231014e-8,FALSE
1966,Male,epop_all,0.7786554705521167,0.7786555,2.944788324299452e-8,FALSE
1967,Male,epop16_24,0.6388844494166533,0.6388844,4.9416653324918514e-8,FALSE
1967,Male,epop25_54,0.9471895182472728,0.9471895,1.8247272803861847e-8,FALSE
1967,Male,epop55_64,0.8242881479678754,0.8242881,4.7967875449472785e-8,FALSE
1967,Male,epop65,0.263542066845947,0.2635421,3.3154053002970585e-8,FALSE
1967,Male,epop_all,0.7795967291714557,0.7795967,2.9171455695475856e-8,FALSE
1968,Male,epop16_24,0.6297423887587822,0.6297424,1.1241217845459062e-8,FALSE
1968,Male,epop25_54,0.94689510105783,0.9468951,1.057830045780861e-9,FALSE
1968,Male,epop55_64,0.8268953934740882,0.8268954,6.525911699917231e-9,FALSE
1968,Male,epop65,0.26503735595795874,0.2650374,4.4042041236203033e-8,FALSE
1968,Male,epop_all,0.7779646218025418,0.7779647,7.819745817538859e-8,FALSE
1969,Male,epop16_24,0.6344029458179905,0.6344029,4.5817990512730944e-8,FALSE
1969,Male,epop25_54,0.9453733325285204,0.9453734,6.747147962560263e-8,FALSE
1969,Male,epop55_64,0.8188799621928167,0.81888,3.7807183383975485e-08,FALSE
1969,Male,epop65,0.2655819774718398,0.265582,2.252816017067616e-8,FALSE
1969,Male,epop_all,0.7761984259480086,0.7761984,2.594800863064961e-8,FALSE
1970,Male,epop16_24,0.617306868484935,0.6173069,3.1515065002096776e-8,FALSE
1970,Male,epop25_54,0.9318695703915268,0.9318696,2.9608473117725964e-8,FALSE
1970,Male,epop55_64,0.8065192083818393,0.8065192,8.38183933371539e-9,FALSE
1970,Male,epop65,0.258742122822192,0.2587421,2.2822192025095944e-8,FALSE
1970,Male,epop_all,0.7618855072238379,0.7618855,7.2238378612254905e-9,FALSE
1971,Male,epop16_24,0.6071213439528813,0.6071213,4.3952881334519134e-8,FALSE
1971,Male,epop25_54,0.921002435660416,0.9210024,3.566041595348679e-8,FALSE
1971,Male,epop55_64,0.7939386981976811,0.7939387,1.8023188497195974e-9,FALSE
1971,Male,epop65,0.2459795321637427,0.2459795,3.216374269698896e-8,FALSE
1971,Male,epop_all,0.749063500007583,0.7490635,7.583045302794744e-12,FALSE
1972,Male,epop16_24,0.6281238107319549,0.6281238,1.0731954880327521e-8,FALSE
1972,Male,epop25_54,0.9216704936854192,0.9216705,6.314580747179832e-9,FALSE
1972,Male,epop55_64,0.7789769533445756,0.778977,4.665542441273374e-8,FALSE
1972,Male,epop65,0.23445378151260504,0.2344538,1.8487394948252245e-8,FALSE
1972,Male,epop_all,0.7503353923722192,0.7503354,7.627780740371293e-9,FALSE
1973,Male,epop16_24,0.6567182510439695,0.6567183,4.895603045174113e-8,FALSE
1973,Male,epop25_54,0.925566888645368,0.9255669,1.135463201240583e-8,FALSE
1973,Male,epop55_64,0.7627363737486096,0.7627364,2.625139039480473e-8,FALSE
1973,Male,epop65,0.2202705910277712,0.2202706,8.972228821013672e-9,FALSE
1973,Male,epop_all,0.755487884079724,0.7554879,1.5920275986403e-8,FALSE
1974,Male,epop16_24,0.6526607271851673,0.6526607,2.7185167339460747e-8,FALSE
1974,Male,epop25_54,0.918266457938535,0.9182665,4.206146497764962e-8,FALSE
1974,Male,epop55_64,0.7527352297592997,0.7527353,7.024070025618556e-8,FALSE
1974,Male,epop65,0.21629441036917024,0.2162944,1.0369170244661774e-8,FALSE
1974,Male,epop_all,0.7489124908197277,0.7489125,9.180272320108429e-9,FALSE
1975,Male,epop16_24,0.6042495902598923,0.6042496,9.740107720368485e-9,FALSE
1975,Male,epop25_54,0.8901297510183162,0.8901297,5.1018316127304786e-8,FALSE
1975,Male,epop55_64,0.7238854189101874,0.7238854,1.8910187415954738e-8,FALSE
1975,Male,epop65,0.2045865341165838,0.2045865,3.41165838080304e-8,FALSE
1975,Male,epop_all,0.7172755315175743,0.7172756,6.848242573020968e-8,FALSE
1976,Male,epop16_24,0.6213603340769979,0.6213604,6.592300216823332e-8,FALSE
1976,Male,epop25_54,0.8951324739948652,0.8951325,2.600513482331479e-8,FALSE
1976,Male,epop55_64,0.7119864464210081,0.7119864,4.6421008037533795e-8,FALSE
1976,Male,epop65,0.19131779520600903,0.1913178,4.79399098196609e-9,FALSE
1976,Male,epop_all,0.7204137800132865,0.7204138,1.9986713506447984e-8,FALSE
1977,Male,epop16_24,0.6420489726991275,0.642049,2.730087245161883e-8,FALSE
1977,Male,epop25_54,0.9013813876194432,0.9013814,1.238055680197192e-8,FALSE
1977,Male,epop55_64,0.7121464226289518,0.7121464,2.2628951823477905e-8,FALSE
1977,Male,epop65,0.1894159406260084,0.1894159,4.0626008390720614e-8,FALSE
1977,Male,epop_all,0.7278760473467216,0.7278761,5.265327840398015e-8,FALSE
1978,Male,epop16_24,0.6607599155649372,0.6607599,1.5564937227985354e-8,FALSE
1978,Male,epop25_54,0.9101200773379464,0.9101201,2.2662053567046314e-8,FALSE
1978,Male,epop55_64,0.7126460340233655,0.712646,3.4023365458324406e-8,FALSE
1978,Male,epop65,0.1950783468293196,0.1950783,4.6829319588770346e-8,FALSE
1978,Male,epop_all,0.7375452159264531,0.7375452,1.5926453045267408e-8,FALSE
1979,Male,epop16_24,0.6649617774844635,0.6649618,2.2515536546308113e-8,FALSE
1979,Male,epop25_54,0.9114550929497548,0.9114551,7.0502451654519405e-9,FALSE
1979,Male,epop55_64,0.708085192288281,0.7080852,7.711718930103473e-9,FALSE
1979,Male,epop65,0.19248922634927149,0.1924892,2.634927148692512e-8,FALSE
1979,Male,epop_all,0.7383714223458389,0.7383714,2.2345838845971855e-8,FALSE
1980,Male,epop16_24,0.6353990045397364,0.635399,4.5397363646060285e-9,FALSE
1980,Male,epop25_54,0.8939261206015476,0.8939261,2.0601547690013433e-8,FALSE
1980,Male,epop55_64,0.6969727145986855,0.6969727,1.4598685482702933e-8,FALSE
1980,Male,epop65,0.18388616093796972,0.1838862,3.906203027703725e-8,FALSE
1980,Male,epop_all,0.7202448424393562,0.7202448,4.2439356140455686e-8,FALSE
1981,Male,epop16_24,0.6216498242530756,0.6216498,2.425307554787537e-8,FALSE
1981,Male,epop25_54,0.8898337382687819,0.8898337,3.826878192114691e-8,FALSE
1981,Male,epop55_64,0.680622598758743,0.6806226,1.2412569860842382e-9,FALSE
1981,Male,epop65,0.17817109144542773,0.1781711,8.554572272778671e-9,FALSE
1981,Male,epop_all,0.7129087950714809,0.7129088,4.928519148350574e-9,FALSE
1982,Male,epop16_24,0.5870663336108798,0.5870664,6.63891202012934e-8,FALSE
1982,Male,epop25_54,0.8652237728024602,0.8652238,2.7197539775869473e-8,FALSE
1982,Male,epop55_64,0.6638277043563388,0.6638277,4.356338734190501e-9,FALSE
1982,Male,epop65,0.17124674573329476,0.1712468,5.4266705240557656e-8,FALSE
1982,Male,epop_all,0.6902384573867818,0.6902385,4.261321817633501e-8,FALSE
1983,Male,epop16_24,0.5917186358784201,0.5917186,3.5878420123758303e-8,FALSE
1983,Male,epop25_54,0.8610446707214288,0.8610446,7.07214287132274e-8,FALSE
1983,Male,epop55_64,0.6515934119481532,0.6515934,1.194815324456755e-8,FALSE
1983,Male,epop65,0.167407547526719,0.1674075,4.752671900476457e-8,FALSE
1983,Male,epop_all,0.6880603886977172,0.6880604,1.1302282776348704e-8,FALSE
1984,Male,epop16_24,0.6226706299302618,0.6226707,7.006973823386886e-8,FALSE
1984,Male,epop25_54,0.8837007926463731,0.8837008,7.3536268185847575e-9,FALSE
1984,Male,epop55_64,0.6508507535245504,0.6508508,4.647544959990313e-8,FALSE
1984,Male,epop65,0.1578605858361142,0.1578606,1.4163885786455666e-8,FALSE
1984,Male,epop_all,0.7067794177451379,0.7067794,1.774513791463761e-8,FALSE
1985,Male,epop16_24,0.6266964338170495,0.6266964,3.381704949401154e-8,FALSE
1985,Male,epop25_54,0.8869336349596503,0.8869336,3.495965028577075e-8,FALSE
1985,Male,epop55_64,0.6498267898383372,0.6498268,1.0161662844510033e-8,FALSE
1985,Male,epop65,0.1529231324431613,0.1529231,3.244316129635827e-8,FALSE
1985,Male,epop_all,0.7090091156623654,0.7090091,1.5662365404622847e-8,FALSE
1986,Male,epop16_24,0.6303583139569546,0.6303583,1.3956954592053705e-8,FALSE
1986,Male,epop25_54,0.8853026910565671,0.8853027,8.943432883157243e-9,FALSE
1986,Male,epop55_64,0.6437693498452013,0.6437693,4.9845201299802966e-8,FALSE
1986,Male,epop65,0.15449017361417114,0.1544902,2.6385828855168825e-8,FALSE
1986,Male,epop_all,0.7097135131355043,0.7097135,1.3135504350891836e-8,FALSE
1987,Male,epop16_24,0.6315184513006654,0.6315184,5.1300665382392197e-8,FALSE
1987,Male,epop25_54,0.8899135565595924,0.8899136,4.344040760440038e-8,FALSE
1987,Male,epop55_64,0.6508230252264536,0.650823,2.5226453592708253e-8,FALSE
1987,Male,epop65,0.15904401650618982,0.159044,1.650618983162211e-8,FALSE
1987,Male,epop_all,0.7146835443037974,0.7146835,4.430379740849588e-8,FALSE
1988,Male,epop16_24,0.6412072682476132,0.6412073,3.175238683095216e-8,FALSE
1988,Male,epop25_54,0.8948961065160379,0.8948961,6.516037931447727e-9,FALSE
1988,Male,epop55_64,0.6466202295693123,0.6466202,2.9569312332000663e-8,FALSE
1988,Male,epop65,0.16114343536554515,0.1611434,3.536554515903845e-8,FALSE
1988,Male,epop_all,0.720170276699637,0.7201703,2.3300363083400555e-8,FALSE
1989,Male,epop16_24,0.6468588694447942,0.6468589,3.0555205809967845e-8,FALSE
1989,Male,epop25_54,0.8987581686442518,0.8987582,3.135574810908537e-8,FALSE
1989,Male,epop55_64,0.6488307570352755,0.6488308,4.296472455589395e-8,FALSE
1989,Male,epop65,0.1621888907202901,0.1621889,9.279709889398191e-9,FALSE
1989,Male,epop_all,0.7245699221522481,0.7245699,2.2152248146944942e-8,FALSE
1990,Male,epop16_24,0.634667306653867,0.6346673,6.653866901906724e-9,FALSE
1990,Male,epop25_54,0.891218872870249,0.8912189,2.7129751001275793e-8,FALSE
1990,Male,epop55_64,0.6522806299856821,0.6522806,2.99856821595057e-8,FALSE
1990,Male,epop65,0.15843638476222094,0.1584364,1.523777906631274e-8,FALSE
1990,Male,epop_all,0.7203633627652747,0.7203634,3.723472530303695e-8,FALSE
1991,Male,epop16_24,0.6031755651172657,0.6031756,3.4882734367691626e-8,FALSE
1991,Male,epop25_54,0.8752464735325345,0.8752465,2.6467465552570957e-8,FALSE
1991,Male,epop55_64,0.6385480572597138,0.6385481,4.2740286199105526e-8,FALSE
1991,Male,epop65,0.15178717153582505,0.1517872,2.846417496149556e-8,FALSE
1991,Male,epop_all,0.7035791364936075,0.7035791,3.6493607469267886e-8,FALSE
1992,Male,epop16_24,0.597161905926968,0.5971619,5.926968027480939e-9,FALSE
1992,Male,epop25_54,0.8678981509096332,0.8678982,4.909036677158696e-8,FALSE
1992,Male,epop55_64,0.6314443535188216,0.6314443,5.351882159665422e-8,FALSE
1992,Male,epop65,0.1554897567221511,0.1554898,4.3277848915668216e-8,FALSE
1992,Male,epop_all,0.69839274295809,0.6983927,4.2958089974121094e-8,FALSE
1993,Male,epop16_24,0.6014608396759146,0.6014608,3.967591455378283e-8,FALSE
1993,Male,epop25_54,0.8701924839596701,0.8701925,1.604032995317084e-8,FALSE
1993,Male,epop55_64,0.6309219277601555,0.6309219,2.7760155507650097e-8,FALSE
1993,Male,epop65,0.15066446488951796,0.1506645,3.511048204951628e-8,FALSE
1993,Male,epop_all,0.7001885741224875,0.7001886,2.5877512577210382e-8,FALSE
1994,Male,epop16_24,0.6098789703262272,0.609879,2.9673772772298435e-8,FALSE
1994,Male,epop25_54,0.8724818876583136,0.8724819,1.2341686450589862e-8,FALSE
1994,Male,epop55_64,0.6260958205912335,0.6260958,2.059123349607006e-8,FALSE
1994,Male,epop65,0.1617123393714197,0.1617123,3.93714197077788e-8,FALSE
1994,Male,epop_all,0.7042520719842296,0.7042521,2.8015770481282232e-8,FALSE
1995,Male,epop16_24,0.6145537587952105,0.6145537,5.8795210478024273e-8,FALSE
1995,Male,epop25_54,0.8758885515270584,0.8758885,5.152705839783778e-8,FALSE
1995,Male,epop55_64,0.6363636363636364,0.6363636,3.636363632431028e-8,FALSE
1995,Male,epop65,0.16054836252856056,0.1605484,3.747143945131981e-8,FALSE
1995,Male,epop_all,0.707915694803421,0.7079157,5.196579055954942e-9,FALSE
1996,Male,epop16_24,0.6007649127135896,0.6007649,1.2713589514490309e-8,FALSE
1996,Male,epop25_54,0.8792151188438532,0.8792151,1.884385314454562e-8,FALSE
1996,Male,epop55_64,0.6471941582474743,0.6471941,5.824747428828658e-8,FALSE
1996,Male,epop65,0.1629774142717791,0.1629774,1.4271779091856729e-8,FALSE
1996,Male,epop_all,0.7089682556181527,0.7089683,4.438184730837236e-8,FALSE
1997,Male,epop16_24,0.601438761939306,0.6014388,3.8060694040886744e-8,FALSE
1997,Male,epop25_54,0.8841753304425056,0.8841754,6.95574943199162e-8,FALSE
1997,Male,epop55_64,0.6550282046294496,0.6550282,4.629449601445401e-9,FALSE
1997,Male,epop65,0.1654911277748905,0.1654911,2.7774890498655225e-8,FALSE
1997,Male,epop_all,0.713138073601048,0.713138,7.360104792297761e-8,FALSE
1998,Male,epop16_24,0.6079179585022657,0.607918,4.1497734248885365e-8,FALSE
1998,Male,epop25_54,0.8882787055644099,0.8882787,5.5644099328233665e-9,FALSE
1998,Male,epop55_64,0.6622218048643065,0.6622218,4.864306513141514e-9,FALSE
1998,Male,epop65,0.15947990891060015,0.1594799,8.9106001466277e-9,FALSE
1998,Male,epop_all,0.7158306162538731,0.7158306,1.6253873136307107e-8,FALSE
1999,Male,epop16_24,0.610219149185515,0.6102191,4.918551499422108e-8,FALSE
1999,Male,epop25_54,0.8898719521678273,0.889872,4.783217266712825e-8,FALSE
1999,Male,epop55_64,0.6607921511627907,0.6607922,4.883720938764213e-8,FALSE
1999,Male,epop65,0.1642354307279193,0.1642354,3.072791929237262e-8,FALSE
1999,Male,epop_all,0.7164617637030946,0.7164618,3.629690548123676e-8,FALSE
